incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC002005,Drug Offense,North,Riverside,AZ,7062 Main St,37.726638,-87.455628,2022-01-11 18:42:34,OFF0073,Anthony,Nguyen,7616.0,SUS00421,Daniel,Brown,46.0,Male,Asian,VIC00025,Donna,Anderson,59.0,Other,8442802406,Knife,Critical,Closed,Arrest Made,3.0,13173.14,Yes,Incident at 7062 Main St. Officer responded at scene.
INC003053,Drunk Driving,North,Springfield,GA,463 Cedar Lane,29.529052,-81.066666,2021-05-12 13:40:27,OFF0086,Mark,Jones,3148.0,SUS00495,Charles,Hill,47.0,Female,asian,Unknown,Unknown,Unknown,49.0,Male,Unknown,Rifle,Critical,Resolved,Arrest Made,4.0,46590.53,No,Incident at 463 Cedar Lane. Officer responded at scene.
INC000531,Sexual Assault,central,Springfield,AZ,349 Maple Dr,40.945427,-97.131481,2020-01-26 17:47:08,OFF0108,Mary,Scott,2868.0,SUS00343,Chris,Young,22.0,Female,white,VIC00039,Patricia,Johnson,18.0,Female,925-948-3480,Hands/Feet,Low,Open,Dismissed,0.0,6727.52,No,Incident at 349 Maple Dr. Officer responded at scene.
INC002685,Arson,Central,Lakewood,TX,2165 Park Rd,47.065243,-88.892191,2022-11-08 21:06:58,OFF0065,Patricia,Thompson,9431.0,SUS00314,Linda,Hall,57.0,Female,Black,VIC00032,Michelle,Young,59.0,Male,727-345-9459,Firearm,Critical,Closed,Arrest Made,0.0,14948.62,Yes,Incident at 2165 Park Rd. Officer responded at scene.
INC000527,Sexual Assault,North,Oakdale,GA,5207 River Rd,31.482141,-116.280528,2021-07-31 08:05:29,OFF0116,Karen,Wilson,1591.0,SUS00094,Nancy,Johnson,24.0,Male,Unknown,VIC00106,Nancy,Martin,49.0,Male,920-309-8925,Hands/Feet,High,Closed,No Arrest,2.0,25797.84,Yes,Incident at 5207 River Rd. Officer responded at scene.
INC002394,Drunk Driving,North,Centerville,NY,6051 Maple Dr,36.974169,-102.889354,2021-07-31 08:05:29,OFF0060,Jennifer,Green,8180.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00204,Barbara,Jones,49.0,Male,331-150-7701,Knife,High,Under Investigation,No Arrest,0.0,49665.1,Yes,Incident at 6051 Maple Dr. Officer responded at scene.
INC003962,Murder,Southeast,Oakdale,NC,5641 River Rd,26.082207,-91.941329,2021-07-31 08:05:29,OFF0050,Michael,Davis,2667.0,SUS00128,David,Walker,39.0,Female,Black,VIC00781,Michael,White,32.0,Male,944-846-7596,Blunt Object,Critical,Open,Warning Issued,1.0,30983.34,No,Incident at 5641 River Rd. Officer responded at scene.
INC000888,Kidnapping,Northwest,Lakewood,FL,5868 Cedar Lane,34.733729,-94.6682905,2021-07-31 08:05:29,OFF0048,CHARLES,Jackson,8057.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00370,Sarah,Wilson,49.0,Male,772-419-4289,Unarmed,Critical,Closed,Arrest Made,4.0,8046.58,Yes,Incident at 5868 Cedar Lane. Officer responded at scene.
INC000439,Drug Offense,Midtown,Maplewood,PA,1875 Main St,26.399142,-90.716018,2019-11-12 14:32:29,OFF0015,William,Jackson,7691.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00131,Thomas,Jones,68.0,Female,230-191-3879,Knife,Critical,Under Investigation,Arrest Made,5.0,49510.26,No,Incident at 1875 Main St. Officer responded at scene.
INC002346,Assault,Midtown,Riverside,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,OFF0122,Carol,Martin,4007.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00097,Anthony,Lee,21.0,Unknown,Unknown,Hands/Feet,Medium,Pending,Dismissed,2.0,5498.74,Yes,Incident at 6633 Elm Blvd. Officer responded at scene.
INC003014,Theft,North,Fairview,NY,7366 River Rd,26.572662,-103.697433,2021-07-31 08:05:29,OFF0115,Thomas,Garcia,6558.0,SUS00690,Emily,Miller,34.0,Other,Black,VIC00457,Daniel,Flores,49.0,Male,714-232-7500,Rifle,Low,Resolved,Arrest Made,2.0,31443.55,No,No notes available
INC001740,Robbery,Southwest,Lakewood,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,OFF0146,Carol,Anderson,7876.0,SUS00519,Charles,Jackson,46.0,Female,Hispanic,VIC00493,William,Harris,15.0,Male,342-977-5613,Hands/Feet,High,Closed,Arrest Made,4.0,23630.9,No,Incident at 4273 Park Rd. Officer responded at scene.
INC003520,Vandalism,Southwest,Hillcrest,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,OFF0126,Sarah,Scott,3390.0,SUS00303,Joseph,Walker,27.0,Female,asian,VIC00147,Robert,Brown,41.0,Female,277-571-6907,Rifle,Critical,Closed,No Arrest,2.0,41712.02,Yes,Incident at 8811 Lincoln St. Officer responded at scene.
INC002991,Drug Offense,North,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00735,Anthony,Walker,32.0,Male,397-791-8191,Hands/Feet,Critical,Closed,Arrest Made,1.0,3026.01,No,Incident at 764 Cedar Lane. Officer responded at scene.
INC002074,Assault,North,Maplewood,FL,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,OFF0017,Jennifer,Brown,7932.0,SUS00722,Charles,Johnson,44.0,Unknown,Asian,VIC00595,Richard,Young,13.0,Female,Unknown,Hands/Feet,Medium,Closed,Arrest Made,0.0,23630.9,No,Incident at 6053 River Rd. Officer responded at scene.
INC001318,Fraud,North,Fairview,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,OFF0067,John,Moore,2703.0,SUS00142,Karen,Young,23.0,Female,BLACK,VIC00379,Linda,Taylor,32.0,Male,445-649-4353,Hands/Feet,Medium,Under Investigation,Dismissed,2.0,20394.14,Yes,Incident at 2541 Cedar Lane. Officer responded at scene.
INC001434,Kidnapping,South,Springfield,OH,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,OFF0079,Anthony,Young,5601.0,SUS00251,Barbara,Harris,38.0,Male,BLACK,VIC00214,Karen,Taylor,36.0,Unknown,838-980-4015,Bat,Low,Pending,No Arrest,4.0,23630.9,No,Incident at 8749 Park Rd. Officer responded at scene.
INC003499,Sexual Assault,Northeast,Maplewood,GA,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,OFF0125,Mary,Young,7163.0,SUS00566,Karen,Brown,50.0,Male,Black,VIC00553,Sarah,Brown,56.0,Male,501-943-8143,Unarmed,Low,Under Investigation,Warning Issued,1.0,38981.98,Yes,Incident at 3550 Main St. Officer responded at scene.
INC002994,Theft,Northwest,Centerville,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,OFF0139,Daniel,Davis,7317.0,SUS00285,Matthew,Martin,59.0,Other,Other,VIC00522,Joseph,Johnson,66.0,Unknown,622-132-3522,Hands/Feet,High,Closed,Warning Issued,2.0,3776.15,Yes,Incident at 9815 Sunset Blvd. Officer responded at scene.
INC002823,Trespassing,Northwest,Maplewood,NC,9246 Park Rd,36.974169,-107.808034,2021-03-24 16:41:44,OFF0142,Daniel,Young,4932.0,SUS00231,Michelle,Torres,66.0,Female,Black,VIC00939,Michael,Flores,49.0,Male,233-213-3396,Unarmed,High,Open,Arrest Made,1.0,47839.91,No,No notes available
INC001105,Theft,West,Centerville,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,OFF0023,Sarah,Jones,1581.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00236,James,Smith,49.0,Female,390-444-7271,Hands/Feet,Low,Closed,Arrest Made,0.0,9542.22,No,No notes available
INC001276,Cybercrime,West,Hillcrest,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,OFF0063,Jennifer,Wilson,7804.0,SUS00581,Susan,Brown,41.0,Unknown,hispanic,VIC00565,Michael,Hall,73.0,Male,684-593-3586,Knife,Low,Pending,Arrest Made,3.0,42807.37,Yes,Incident at 6693 Lincoln St. Officer responded at scene.
INC001673,Drunk Driving,South,Maplewood,NC,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,OFF0086,Richard,Allen,7793.0,SUS00012,James,Harris,42.0,Female,Hispanic,VIC00287,David,Williams,40.0,Male,Unknown,Hands/Feet,High,Under Investigation,Warning Issued,3.0,36625.89,Yes,Incident at 5280 River Rd. Officer responded at scene.
INC001518,Vandalism,central,Hillcrest,OH,2220 Sunset Blvd,26.396224,83.6101,2021-07-31 08:05:29,OFF0020,William,Lee,8841.0,SUS00406,Linda,Thomas,54.0,Female,hispanic,VIC00906,Mary,Davis,49.0,Female,377-286-4714,Firearm,Medium,Closed,Arrest Made,2.0,23630.9,Yes,Incident at 2220 Sunset Blvd. Officer responded at scene.
INC004690,Cybercrime,South,Oakdale,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,OFF0036,Linda,Jackson,2630.0,SUS00218,Mark,Jones,48.0,Female,Other,VIC00058,Ashley,Walker,49.0,Female,660-157-2674,Firearm,High,Open,No Arrest,3.0,27569.82,No,Incident at 8690 Cedar Lane. Officer responded at scene.
INC002192,Burglary,Southwest,Springfield,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,OFF0095,William,Anderson,3790.0,SUS00371,Richard,Garcia,73.0,Female,Black,VIC00860,James,Young,37.0,Male,573-184-5245,Hands/Feet,High,Open,Arrest Made,5.0,26506.97,No,Incident at 8483 Washington Ave. Officer responded at scene.
INC002978,Kidnapping,Midtown,Oakdale,TX,7351 Oak Ave,29.787316,-94.6682905,2023-12-02 00:34:49,OFF0095,Donna,Flores,8359.0,SUS00480,Mary,Jones,55.0,Male,Black,VIC00595,Sarah,Walker,31.0,Male,814-778-2055,Firearm,Medium,Closed,Arrest Made,2.0,26729.93,No,Incident at 7351 Oak Ave. Officer responded at scene.
INC002490,Arson,North,Maplewood,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,OFF0144,Barbara,Hill,2985.0,SUS00760,David,Taylor,46.0,Male,Unknown,VIC00374,Joseph,Jones,10.0,Female,Unknown,Knife,Medium,Open,Warning Issued,0.0,23630.9,No,No notes available
INC004430,Assault,Southwest,Maplewood,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,OFF0133,Ashley,Jackson,5526.0,SUS00653,Jessica,Scott,53.0,Unknown,Black,VIC00256,Donna,Thomas,32.0,Female,778-998-8999,Hands/Feet,Medium,Closed,No Arrest,4.0,23477.59,Yes,Incident at 6695 Elm Blvd. Officer responded at scene.
INC004652,Arson,Central,Centerville,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,OFF0071,Richard,Hall,2831.0,SUS00497,James,Thomas,26.0,Male,asian,VIC00539,Carol,Lee,73.0,Female,774-602-1705,Blunt Object,Critical,Closed,Warning Issued,3.0,25237.67,Yes,No notes available
INC001507,Kidnapping,East,Maplewood,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,OFF0052,Chris,Miller,Unknown,SUS00624,Matthew,Miller,26.0,Female,Black,VIC00945,Barbara,Miller,49.0,Other,538-627-4323,Blunt Object,Low,Open,Dismissed,3.0,31448.97,No,No notes available
INC003563,Theft,south,Springfield,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,OFF0019,Patricia,Brown,4088.0,SUS00200,Charles,Moore,46.0,Female,BLACK,VIC00351,James,Flores,55.0,Male,357-156-1364,Rifle,High,Closed,Arrest Made,0.0,14485.64,No,Incident at 6656 Oak Ave. Officer responded at scene.
INC000485,Theft/Larceny,Southwest,Fairview,GA,2737 River Rd,35.429191,-114.838555,2021-07-31 08:05:29,OFF0001,Anthony,Green,8040.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00041,Richard,Miller,75.0,Male,565-749-7611,Hands/Feet,High,Closed,No Arrest,2.0,28683.83,Yes,Incident at 2737 River Rd. Officer responded at scene.
INC000645,Burglary,Northwest,Fairview,OH,8760 Sunset Blvd,46.114455,-99.23943,2021-07-31 08:05:29,OFF0109,MARK,Garcia,4918.0,SUS00694,David,Young,68.0,Unknown,Unknown,VIC00863,Jennifer,Jackson,45.0,Male,Unknown,Firearm,Critical,Open,No Arrest,1.0,23630.9,Yes,Incident at 8760 Sunset Blvd. Officer responded at scene.
INC000287,Hacking,midtown,Riverside,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,OFF0042,Richard,Walker,5861.0,SUS00616,Chris,Moore,46.0,Female,Other,VIC00845,Linda,Martin,10.0,Male,Unknown,Firearm,Medium,Open,No Arrest,3.0,17211.16,Yes,Incident at 3084 Elm Blvd. Officer responded at scene.
INC003716,Fraud,Northwest,Centerville,GA,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,OFF0109,Ashley,White,8209.0,SUS00124,Susan,Hall,27.0,Female,BLACK,VIC00468,Michelle,Walker,49.0,Male,753-493-2839,Firearm,Medium,Under Investigation,Arrest Made,4.0,15968.03,No,No notes available
INC003380,Drug Offense,South,Riverside,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,OFF0073,Carol,Martin,5494.0,SUS00314,James,Jackson,47.0,Female,Other,VIC00321,Matthew,White,37.0,Male,550-800-9175,Rifle,Critical,Open,Warning Issued,3.0,43602.71,No,No notes available
INC004214,Arson,Northeast,Riverside,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,OFF0057,John,Williams,8638.0,SUS00028,Donna,Nguyen,61.0,Male,Asian,Unknown,Unknown,Unknown,49.0,Male,Unknown,Blunt Object,Critical,Open,Arrest Made,4.0,4749.08,Yes,Incident at 4035 Park Rd. Officer responded at scene.
INC004013,Robbery,Midtown,Springfield,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,OFF0081,Barbara,Lee,5077.0,SUS00309,John,Wilson,47.0,Female,Other,VIC00245,Ashley,Jones,63.0,Female,523-258-6026,Hands/Feet,Critical,Closed,Warning Issued,3.0,35351.53,No,Incident at 526 Elm Blvd. Officer responded at scene.
INC000606,Assault & Battery,East,Riverside,OH,4640 Washington Ave,36.05119,-94.6682905,2021-07-31 08:05:29,OFF0037,William,Hall,1943.0,SUS00142,Anthony,Moore,36.0,Male,White,VIC00674,David,Moore,85.0,Male,Unknown,Knife,Critical,Pending,Warning Issued,3.0,31554.87,No,Incident at 4640 Washington Ave. Officer responded at scene.
INC002286,Trespassing,Wes,Lakewood,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,OFF0100,Emily,Allen,2992.0,SUS00461,Chris,Martin,44.0,Female,Black,VIC00579,Matthew,Davis,74.0,Male,763-348-4073,Firearm,High,Under Investigation,Warning Issued,5.0,23630.9,No,Incident at 8849 Park Rd. Officer responded at scene.
INC003756,Sexual Assault,South,Lakewood,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,OFF0036,Mary,White,2350.0,SUS00461,Sarah,Taylor,38.0,Female,white,VIC00090,Nancy,Williams,47.0,Female,530-963-2891,Blunt Object,High,Open,Dismissed,1.0,29185.86,No,Incident at 1192 Oak Ave. Officer responded at scene.
INC001742,Drug Offense,Southwest,Centerville,FL,4365 Main St,36.974169,-94.6682905,2021-11-21 09:55:01,OFF0116,Robert,Walker,4169.0,SUS00065,Daniel,Scott,27.0,Female,Black,VIC00291,Barbara,Walker,50.0,Female,508-645-7273,Unarmed,Medium,Closed,No Arrest,2.0,9379.36,No,Incident at 4365 Main St. Officer responded at scene.
INC004408,Robbery,North,Hillcrest,GA,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,OFF0148,  Barbara  ,Anderson,8387.0,SUS00417,Charles,Wilson,22.0,Female,Hispanic,VIC00909,Jennifer,Green,61.0,Female,951-854-2345,Hands/Feet,Medium,Under Investigation,Warning Issued,2.0,17530.72,No,Incident at 305 Main St. Officer responded at scene.
INC000479,Robbery,north,Fairview,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,OFF0118,Matthew,Anderson,8659.0,SUS00713,Linda,Hill,22.0,Unknown,Unknown,VIC00845,Richard,Johnson,49.0,Unknown,Unknown,Knife,High,Pending,Warning Issued,2.0,45861.57,No,Incident at 382 Lincoln St. Officer responded at scene.
INC001349,Domestic Violence,Southwest,Maplewood,TX,4336 River Rd,47.441424,-74.724534,2021-07-31 08:05:29,OFF0088,Nancy,Jones,9264.0,SUS00200,Anthony,Lee,39.0,Male,Hispanic,VIC00378,Michelle,White,43.0,Male,303-772-7439,Hands/Feet,Medium,Pending,No Arrest,2.0,23630.9,Yes,Incident at 4336 River Rd. Officer responded at scene.
INC002068,Graffiti,Northeast,Maplewood,NY,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,OFF0142,Michael,Thompson,8575.0,SUS00594,James,Johnson,66.0,Female,Black,VIC00010,David,Miller,33.0,Female,957-587-6822,Hands/Feet,Medium,Closed,Arrest Made,5.0,20209.81,No,Incident at 6568 Washington Ave. Officer responded at scene.
INC001614,Fraud,Central,Lakewood,AZ,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,OFF0112,Thomas,Torres,4281.0,SUS00624,Jennifer,Wilson,46.0,Female,white,Unknown,Unknown,Unknown,49.0,Male,Unknown,Knife,Low,Open,Arrest Made,3.0,24610.82,Yes,Incident at 3556 Sunset Blvd. Officer responded at scene.
INC004903,Fraud,North,Centerville,FL,2223 Maple Dr,39.257005,-87.305942,2021-07-31 08:05:29,OFF0011,Michael,Jones,1311.0,SUS00542,Mary,Smith,35.0,Female,hispanic,VIC00386,Joseph,Martin,58.0,Female,933-771-7003,Knife,Low,Closed,Arrest Made,3.0,23630.9,Yes,Incident at 2223 Maple Dr. Officer responded at scene.
INC002325,Domestic Violence,midtown,Maplewood,PA,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,OFF0020,Carol,Jones,3342.0,SUS00722,Robert,Allen,51.0,Male,Black,VIC00351,Mary,Garcia,30.0,Male,968-924-2190,Unarmed,Medium,Closed,No Arrest,5.0,41592.73,No,Incident at 5798 Lincoln St. Officer responded at scene.
INC004048,Narcotics,North,Springfield,CA,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,OFF0123,John,Walker,9322.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00363,Mark,Harris,32.0,Female,Unknown,Firearm,High,Pending,Arrest Made,2.0,13485.64,No,No notes available
INC002805,Fraud,Northeast,Centerville,TX,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,OFF0069,Chris,Harris,5839.0,SUS00502,Mark,Lee,33.0,Male,Black,VIC00987,Linda,Moore,33.0,Male,489-822-6586,Blunt Object,Medium,Open,No Arrest,1.0,32136.98,No,Incident at 6392 Sunset Blvd. Officer responded at scene.
INC003800,Homicide,NORTHWEST,Centerville,CA,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,OFF0088,Barbara,Thomas,8048.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00130,Patricia,Allen,49.0,Male,320-813-6162,Rifle,Critical,Under Investigation,Arrest Made,3.0,1876.51,No,Incident at 7222 Elm Blvd. Officer responded at scene.
INC004160,Arson,Central,Riverside,AZ,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,OFF0069,Mark,Jackson,8393.0,SUS00535,Susan,Williams,31.0,Male,Hispanic,VIC00533,Matthew,Brown,47.0,Male,Unknown,Firearm,Critical,Open,No Arrest,1.0,47783.51,No,Incident at 7900 Park Rd. Officer responded at scene.
INC003328,Arson,West,Maplewood,NC,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,OFF0121,Daniel,Young,1986.0,SUS00252,Nancy,Scott,20.0,Male,asian,VIC00516,Joseph,Williams,49.0,Male,491-322-2390,Rifle,Critical,Closed,Dismissed,0.0,23630.9,Yes,No notes available
INC004491,Scam,West,Oakdale,GA,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,OFF0092,Mark,Davis,9432.0,SUS00118,Karen,Lee,42.0,Female,Hispanic,VIC00168,Daniel,Torres,40.0,Male,574-546-6648,Firearm,Medium,Pending,Arrest Made,5.0,18573.08,No,Incident at 6841 Main St. Officer responded at scene.
INC000951,Drug Offense,South,Lakewood,GA,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,OFF0040,Richard,Jones,8177.0,SUS00489,Linda,Brown,46.0,Other,white,VIC00534,Ashley,Scott,81.0,Male,602-512-4652,Hands/Feet,Low,Open,No Arrest,4.0,22116.2,Yes,Incident at 9654 Main St. Officer responded at scene.
INC002471,Assault & Battery,SOUTHEAST,Hillcrest,OH,7739 Main St,28.802854,-100.642381,2021-07-31 08:05:29,OFF0048,Barbara,Wright,5263.0,SUS00195,James,Hall,42.0,Male,Other,VIC00853,Patricia,Green,65.0,Unknown,(550) -99-4-8079,Hands/Feet,Low,Closed,Warning Issued,3.0,27341.25,Yes,Incident at 7739 Main St. Officer responded at scene.
INC003007,Kidnapping,West,Fairview,PA,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,OFF0070,Susan,Moore,5146.0,SUS00414,Mark,Lee,46.0,Female,Black,VIC00471,Susan,Taylor,11.0,Female,603-260-8163,Hands/Feet,Low,Under Investigation,Arrest Made,2.0,15227.54,No,Incident at 5506 Sunset Blvd. Officer responded at scene.
INC000224,Kidnapping,EAST,Riverside,AZ,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,OFF0051,WILLIAM,Harris,8168.0,SUS00696,Michael,Wright,25.0,Female,asian,VIC00829,John,Young,13.0,Male,884-198-4334,Knife,Medium,Under Investigation,Arrest Made,2.0,38719.28,No,Incident at 6188 Elm Blvd. Officer responded at scene.
INC000658,Arson,South,Centerville,CA,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,OFF0125,  Emily  ,Young,2979.0,SUS00119,Patricia,Williams,34.0,Female,Other,VIC00261,Chris,Williams,23.0,Unknown,716-346-1988,Hands/Feet,Medium,Under Investigation,Arrest Made,1.0,36572.72,Yes,Incident at 8549 Lincoln St. Officer responded at scene.
INC001951,Burglary,North,Springfield,TX,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,OFF0131,James,Hall,1233.0,SUS00653,Nancy,Anderson,29.0,Female,hispanic,VIC00583,Daniel,Harris,59.0,Female,534-173-4520,Hands/Feet,Low,Closed,Dismissed,0.0,11268.3,No,No notes available
INC002610,Arson,South,Centerville,NC,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,OFF0071,  David  ,Hill,Unknown,SUS00602,Daniel,Hill,72.0,Male,White,VIC00090,Robert,Anderson,69.0,Male,(827) -35-5-9704,Firearm,Critical,Closed,No Arrest,5.0,8159.25,No,Incident at 8458 Main St. Officer responded at scene.
INC001953,Drug Offense,South,Fairview,NC,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,OFF0088,Jennifer,Wright,3842.0,SUS00109,Jessica,Thomas,66.0,Female,white,VIC00840,Mary,White,21.0,Unknown,975-983-2006,Hands/Feet,Low,Closed,Warning Issued,5.0,2689.23,Yes,Incident at 4489 River Rd. Officer responded at scene.
INC003117,Domestic Violence,South,Lakewood,AZ,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,OFF0133,Mary,Brown,4262.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00976,Joseph,Thomas,49.0,Male,241-214-7924,Unarmed,Medium,Open,Arrest Made,5.0,40823.52,Yes,Incident at 1122 Cedar Lane. Officer responded at scene.
INC000081,Trespassing,South,Springfield,NC,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16 11:41:46,OFF0035,Sarah,Smith,9689.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00958,Charles,Harris,75.0,Male,381-808-3845,Hands/Feet,Medium,Open,Arrest Made,4.0,30308.04,No,Incident at 2019 Sunset Blvd. Officer responded at scene.
INC001252,Assault,Eas,Centerville,NC,1704 Park Rd,28.299225,-110.54165,2020-02-12 07:45:19,OFF0036,Daniel,Anderson,Unknown,SUS00776,Donna,Wilson,46.0,Female,Black,VIC00018,John,Jackson,32.0,Male,481-281-3246,Hands/Feet,High,Closed,No Arrest,0.0,23630.9,No,Incident at 1704 Park Rd. Officer responded at scene.
INC003165,Assault,Midtown,Lakewood,IL,7376 Washington Ave,28.109413,59.2174,2020-09-10 06:41:11,OFF0109,William,Wright,7370.0,SUS00502,David,Taylor,38.0,Female,asian,VIC00771,Jessica,Anderson,16.0,Male,Unknown,Firearm,Medium,Closed,Dismissed,1.0,23552.38,No,Incident at 7376 Washington Ave. Officer responded at scene.
